1_10_10
1.0
1.2644971e-11
1.0
1.6649152e-13
1.0
1.0
1.0
3.9140557e-12
1.0
2.7569657e-13
1.0
1.0256909e-10
1.0
1.0
1.0
1.0
8.056094e-13
1.1754418e-11
7.2540975e-13
2.1497751e-12
1.0535387e-11
3.4615401e-13
1.0
1.0
1.0
1.0
1.1247986e-10
1.0
6.91228e-12
1.0
1.0
1.0
1.0
2.734156e-12
2.5436393e-11
1.0
3.0240283e-12
2.1680262e-11
3.642912e-12
1.0
1.0
1.0
1.0
9.672641e-13
2.2830321e-11
1.0
1.841486e-11
6.470984e-12
1.0
1.937939e-11
1.0
1.0
1.4623951e-11
3.791043e-12
1.0
3.2171529e-12
2.7589923e-12
3.6836324e-12
1.0
3.821367e-12
2.8579873e-11
1.12991186e-10
1.0
1.2644971e-11
1.0
1.7678265e-13
1.7835305e-10
4.63359e-13
1.0
1.0
2.6845949e-11
4.4574056e-13
5.971424e-11
1.0
2.7191896e-11
2.4368927e-12
2.7990585e-12
1.0
2.1601373e-12
1.0
1.0
1.0
3.975124e-12
1.0
4.0788098e-12
2.778814e-11
1.0
1.0
1.0
1.0
1.0
1.0
3.6550433e-12
1.0
1.0
1.0444864e-12
2.4808423e-11
1.0
2.5339397e-11
1.0
1.0
1.0
1.0
1.05395475e-11
4.5948596e-12
1.4598472e-12
1.0
2.7863174e-12
2.3342756e-12
8.373421e-12
1.0
1.0
1.0
1.0
1.9503947e-11
1.0
1.1742923e-11
3.015717e-12
2.6445512e-12
1.0
1.0
1.0
2.0377717e-11
5.39268e-13
1.0
4.2938322e-12
3.5643049e-12
9.098521e-13
1.3494177e-11
1.707445e-11
8.493789e-12
2.9248611e-13
2.3694314e-11
8.104939e-12
1.0
1.0
8.557583e-12
1.0
2.4987833e-11
1.0
1.0
1.0
5.2740375e-11
2.6372283e-11
1.0
1.0
1.0
1.0
2.7565673e-12
6.2935833e-12
2.3883522e-11
1.0
2.7243237e-11
1.0
1.7669973e-13
1.0
1.0
2.574073e-12
1.0
1.5951583e-10
1.0
3.8108275e-12
2.3273505e-11
2.6026193e-11
6.488695e-12
4.2139556e-12
1.5470779e-13
1.0786275e-11
5.035121e-12
1.0
1.0
2.6385706e-12
1.0
2.6137077e-11
1.0
1.0
4.1868124e-12
4.3605852e-12
1.0
1.0
1.0
